seller_id,total_orders,total_revenue,avg_order_value,late_delivery_rate,avg_review_score,total_product_value,total_freight_value
7d484ca289afaac6bf5fc6a1e96d2226,2,248.42,124.21,0.5,4,183.2,65.22
a20d8058c866dbaeca014d2cd20ac62e,2,1238.9,619.45,0.5,5,1194,44.9
0692610d8abe24f287e9fae90ea0bbee,4,205.72,51.43,0.25,4,173.99,31.73
d63f306de130e0391d38a792541723b8,1,56.6,56.6,0,5,49,7.6
f0ec78809fe0bc3edb11c9fe5b97b059,3,86.26,28.75,0,3.67,100.5,39.03
e4f121bf6ef8b9a1d4d3e65dd0473fab,2,106.46,53.23,0.5,3,70,36.46
f524ad65d7e0f1daab730ef2d2e86196,2,1219,609.5,1,1,578,31.5
ccada0ef508e698917a6eab263375905,3,231.96,77.32,0,3.67,172.8,59.16
f356c348fbc8df6a882823e21f5ce8b7,2,257.54,128.77,0,2.5,195.18,30.47
10264f60a8f0a4d2f30810f5c661c673,4,326.46,81.62,0,5,284.6,41.86
9c54608f0996c32ae4743089d915f845,3,304.72,101.57,0,4,194.8,109.92
f1198c871e0171278b63f40d112caeec,2,558.07,279.04,0,4.5,475.8,82.27
c0f3eea2e14555b6faeea3dd58c1b1c3,1,95.65,95.65,0,5,79.99,15.66
3d49bfdd1b43a7fe169b3740067acc61,3,276.82,92.27,0,4.67,215,61.82
34a557286ead8fe75c989e0afcf7d98c,4,473.46,118.37,0,4.75,414.9,58.56
8dfbc5ff27df12f6cef751d3b9554222,4,316.12,79.03,0,4.5,226,90.12
9ac75591b69c3402684b6ce0310f22ee,1,69.67,69.67,1,5,60.5,9.17
0cab2da43793a6f3c5ed8514c5f54627,3,366.9,122.3,0,5,309.7,57.2
33fd411ed63a7c2f9005e3f065d9f85d,1,43.13,43.13,0,4,24.9,18.23
160851d3ece7aa1a510f8d1a4bb8a8af,2,141.15,70.58,0,5,102.05,39.1
bb7a14e229b1c95156719c3d9552eeee,10,3047.61,304.76,0.1,4.5,2760.2,287.41
89d9a386b0b6e5fc8403071b03f7206a,5,805.25,161.05,0,3.4,167,68.25
4fb41dff7c50136976d1a5cf004a42e2,3,1296.77,432.26,0.3333,4,1230,66.77
6e1862e15f33d9994bc25922a85e1efc,12,1745.46,145.46,0,4.67,668.49,110.83
48b6c3f4c6a93171da04b75313f2130f,2,328.06,164.03,0,5,290.26,37.8
dd58ee93286b0821565574c570e9e1dc,2,3023.31,1511.66,0,5,2948,75.31
de66a66f2dd06bb9ec37aa96987466a3,8,589.8,73.73,0,4.25,353.32,115.66
042573af89b6d931f672efaf789d8358,4,478.57,119.64,0.25,4,471.98,77
b00af24704019bd2e1b335e70ad11f7c,1,207.25,207.25,0,5,189,18.25
5587130f9850696ed7fafbc91c2cee44,2,103.49,51.75,0,5,69.8,33.69
392f7f2c797e4dc077e4311bde2ab8ce,2,88.56,44.28,0,5,52,36.56
d52cbce9845184537284a23c3bc3da0e,4,277.56,69.39,0,5,75,63.78
8b11118053756a9a2932f447e11fc1b5,1,91.16,91.16,0,3,79.99,11.17
4049512728d969bec69f84088b012416,9,803.89,89.32,0,5,389.84,160.43
51a04a8a6bdcb23deccc82b0b80742cf,2,199.92,99.96,1,1,335.98,63.86
70c0fda4c313d87115644d39e62eec60,1,63.08,63.08,0,5,25.99,37.09
aa17b35ce4de7b565be3249ba838944f,3,114,38,0,4.67,119.7,51.8
12c2ed9cded6138cf0c75f525f565fc7,4,459.2,114.8,0.5,4.25,314.96,51.05
0fe2d9733ed841eb064503920015a8c0,3,498.35,166.12,0,4.67,389.64,108.71
4fe2f67634d00c021aa01f96b6f2d68e,2,118.84,59.42,0,5,86.8,32.04
ba6b4a237f92479743cf0ca06b67a9ac,8,913.71,114.21,0.125,4.25,801.89,111.82
edb58a1390adf273840030a3d6253829,1,58.28,58.28,0,5,39.9,18.38
8ff38bc3969e67c36c48343a07090f66,12,15438.24,1286.52,0,3,5208,594.16
5145090ab595c0d0b8557199f5701fbf,4,1657.45,414.36,0,4.25,1459.6,197.85
038b75b729c8a9a04b0d07cba7eabe86,2,557.85,278.93,0.5,3.5,467,90.85
9d213f303afae4983637247556438ede,3,420.75,140.25,0,5,47.7,73.11
f5fea3ffed6c2e889bab72705557c63a,1,468.8,468.8,1,5,345,123.8
d4a5e99e0dd915df64ba55a7fbd583fd,6,580.75,96.79,0,1.67,65.15,84.6
45c20d94d9171b0bcfab3c955e47d67b,4,210.57,52.64,0,4.5,129.46,81.11
5dc203c7b84a0e71e878a179de05fb9a,5,550.05,110.01,0,4,421.9,128.15
077c5fae4bea9500e3737b16f71b9d3a,6,421.62,70.27,0,4.67,106.8,70.44
b9c0ffa92f3ff9a5a3d45ef7213c0842,3,572.17,190.72,0,5,490,82.17
a0a14e50070f3225b3eabba5b85da517,4,248.64,62.16,0,4.5,176.2,72.44
60da8bfa7eebe230b7d66ac4082d79b3,3,125.27,41.76,0.3333,4.33,86.6,38.67
dc7192adf8ba09569261f4a8d576afe0,8,2172.8,271.6,0,3.63,917,161.43
feb793c88d836c3a75efa4b5a3465d70,1,530.17,530.17,0,5,466,64.17
86bf77bdb52e615674772d5817c6212f,5,475.8,95.16,0,4.8,281.8,97.58
7c51de0ab286204ce75ff42bf7c10d92,4,908.64,227.16,0,4.5,759,149.64
43402bdf22aa2310e8f99e2f94f78628,5,1086.06,217.21,0,2.8,649.95,187.15
3dfd3dc96f7f8598eca74e9ac8a2fa31,7,296.23,42.32,0.1429,4.14,208,96.85
2f73e04d12cdf0c945ded66bb3fcf6c7,3,1460.85,486.95,0,3.33,1359,101.85
9ed65337433adfbedefd23dd76eaa494,6,1343.65,223.94,0,4.83,1262.6,81.05
4c60877808f4318ef1107fbeb8f89afa,2,150.63,75.32,0,4,118,32.63
910a922b426b7ff95eaee129ad6c0e1f,2,150.96,75.48,0,5,119.8,31.16
5b35136197710e16ac5e7b7c2bd4ea85,11,4276.83,388.8,0.2727,2.82,3544,276.67
bcc9dd23e2a8bd8267cf92b19304a1b9,3,246.22,82.07,0.6667,2.33,202.79,43.43
48bad451945f5227341793478d6353ea,3,384.49,128.16,0.3333,4,307,77.49
63b9ae557efed31d1f7687917d248a8d,7,447.47,63.92,0,4.43,139.5,102.81
7994b065a7ffb14e71c6312cf87b9de2,8,851.42,106.43,0,5,538.8,161.13
2235cf78d3e2073a88146a9cb60f0dd0,1,204.76,204.76,0,5,178.99,25.77
3d39fbf22a665714baf62fae36029e23,8,2634.83,329.35,0,4.75,2504.2,130.63
56db5c0782e8f7ddc9343f9576ff6d16,2,791.95,395.98,0,3,734.8,57.15
1710c3aaa9c6b44ec3883ee0fe300e21,2,1226.55,613.28,0,5,1188.9,37.65
fa5fdc4e4bb6bd1009ad0e4ac4096562,1,194.85,194.85,0,5,161.99,32.86
ea846a0e7ad98a741783e886d89dfa44,3,296.94,98.98,0,5,137,55.26
3a79f35a2344ede41af21267f61d5ec6,1,291.49,291.49,0,1,186,31.71
01ed254b9ff8407dfb9d99ba1e17d923,5,1533.71,306.74,0,5,1465.99,67.72
c5ebe6598748b0aeaa61cfb820478b92,3,337.17,112.39,0,4.67,297,40.17
913fd0ebba70bb919f7254a02239173c,1,179.12,179.12,0,1,159.9,19.22
954e95f20808d7e5d11f0de292d078e0,4,443.28,110.82,0,4.75,158.78,119.18
26f6b7ab07be3e9e69ce82a6552efc19,2,80.75,40.38,0.5,3,54.8,25.95
643c01d7c56a724bec0454f4780e8a3e,2,246.65,123.33,0,4.5,205.55,41.1
7c4adcc13272c0e26fa23aac642adb7b,2,165.63,82.82,0.5,3,135,30.63
8dd386be0767c330276ea6a3f96532d3,2,268.96,134.48,0,5,89.98,44.5
3ea00e1dea2b0659dbaf654735929220,7,649.97,92.85,0,4.86,505,144.97
d9d43faf741ceaa8da52fdbb81d9e0e3,6,571.12,95.19,0,3.67,161,174.79
8fd3b4468f6425810648177996c14cbd,1,376.57,376.57,0,5,354.9,21.67
41e0fa5761c886a630994a55c12087e7,8,491.91,61.49,0,5,677.4,94.98
c8143b3069f6746a77421b5ce30a450c,1,185.88,185.88,0,5,142.47,43.41
4dbd95a08b31ede5c82d3f861cb1ce1a,4,463.92,115.98,0,4.75,370.78,93.14
968ee78631915a63fef426d6733d7422,2,521.67,260.84,0,3,450,71.67
9da1ca0bef29ee170e541927a5aeabdc,6,1612.03,268.67,0.3333,3,1484.4,127.63
0f519b0d2e5eb2227c93dd25038bfc01,1,102.9,102.9,0,5,79.9,23
94d76e96eedd976258cd3278ce56d5f2,1,454.17,454.17,0,5,385.61,68.56
0b46f784306be7200ca1700aa55d819f,1,30.86,30.86,0,5,19.9,10.96
87f3e35268860433e13d577825aada95,1,34.42,34.42,0,\N,19.9,14.52
72431a818f97fe6ab9c81eee3e297e54,1,249.39,249.39,0,5,229.9,19.49
80f2cf9abf6b5a0e5c612b5eea6646e6,6,985.5,164.25,0.1667,5,654.08,225.84
3b18f9856c6eb2413eafedb58e9eecd9,1,335.09,335.09,0,5,315,20.09
734def04b237117a09321dd6d8f3f2a2,2,1281.23,640.62,0,5,1252.43,28.8
aa8af66c623d7d544dfe4bb85b5ebe3b,1,114.57,114.57,0,5,99,15.57
2d2322d842118867781fc737e96d59a1,11,481.89,43.81,0.0909,4.91,178.6,112.36
d3e7d37c0df9aef383f3f2a15b0dddfb,1,201.34,201.34,0,5,161,40.34
38874e327ce94d11390b96eb42d61928,6,4158.43,693.07,0.1667,4,3779.94,378.49
979e9f8b5b39dd243a2550c8b05aecf0,4,737.44,184.36,0,5,525,46.88
4bde6149c15cf7e177b36fa060dd6de8,2,192.46,96.23,0,5,159.8,32.66
a0d7fbb07bb5ebc3b05980e750db56f3,8,1930.98,241.37,0,1.5,1547.97,490.8
f664f98bfda2eaf266a23ff144e7a872,2,266.46,133.23,0,3,153.99,7.81
5d378b73ab7dd6f0418d743e5dcb0bd1,7,11612.7,1658.96,0.1429,3.86,13243,436.04
9996ae921c50e8dff411ac69c0b4bb8b,3,151.74,50.58,0,2.33,29.7,43.67
7a91bf945c6fae0779f1c61ce97fe45c,5,699.77,139.95,0.2,4.6,804.5,83.64
dcb7367a92f5ffb89f1e2152ed260285,1,98.34,98.34,0,5,79.9,18.44
8ff1a9df749e454105c55cda13e79143,19,2126.23,111.91,0,3.94,1840.1,366.2
7d948535954aaf8c5d39db007f74372e,4,237.8,59.45,0,3.75,194,43.8
091065b789659bc3cd9af9cb3a6253ff,2,1444.37,722.19,0,3.5,1359,85.37
3492e68f37fd1df87f4f2f2ea247f445,9,1093.7,121.52,0.1111,3.56,787.86,169.4
c1dde11f12d05c478f5de2d7319ad3b2,1,19.89,19.89,0,1,12.5,7.39
56f413900b5166ab4d730e9ac0b12cb0,3,212.03,70.68,0,4.67,151.79,42.45
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1550.64,516.88,0,4.67,1416.76,133.88
b45d7ebfb7378630f1bcd74b6ff86ff7,3,968.14,322.71,0,4.33,899.7,68.44
61c36f0fc4a47f9532e5512b66668e62,1,767.69,767.69,0,1,750,17.69
aae5953b9edddf14749c0d65d60eb4b9,2,202.9,101.45,0,5,173,29.9
57d2ba47f7a3209aa347532ae75c1165,2,458.24,229.12,0,4,318,140.24
a9ae440659f48b7849df83e82734150b,1,312.02,312.02,0,5,285,27.02
31eec405c9bb71dec8e2629a92e764fa,5,427.13,85.43,0,4.6,256.89,170.24
668bf321538e5072858eaef6087ce027,1,28.01,28.01,0,5,19.9,8.11
830379336fad8c6f3b15a4a3ddb5c66e,4,876.76,219.19,0,4.5,268,170.38
bfd938b22bc99bce1ae60dc602889f52,6,1258.41,209.74,0,5,623.4,100.47
48328ec9a579151d9cc6a86d4a59336c,1,1196.78,1196.78,0,2,1099,97.78
3aa3c89ae3cd482385568be76120f63c,1,48.94,48.94,0,4,29.9,19.04
83b08de96980757220871b31bf6cffca,7,4612.88,658.98,0.2857,4.29,1304.17,454.21
05a48cc8859962767935ab9087417fbb,1,59.39,59.39,0,5,42.9,16.49
8b87cd0d43d49b9bdf40f56229364d59,2,864.88,432.44,0,5,729,135.88
9b522ba7eae9e1d04082f267144583cc,5,1869.01,373.8,0.2,4.8,1478.6,132.95
50bf89f1349bc0409a268c3a49678009,1,282.47,282.47,0,5,179.9,102.57
4eeb99008a0f59d2c7759c59f9a346eb,2,1320.95,660.48,0,4.5,1282,38.95
15ead3a5037a918ddb520dfe39a3d2b9,9,478.26,53.14,0.2222,4.89,312.5,176.68
2f1e7b90e01d9f086cbcb301c0c3d406,1,71.66,71.66,0,5,59,12.66
6614814a00d344b846ae209f95ee7e3f,3,25.69,8.56,0,1,39,38.07
422be4cc81a457fdb46f47edeb968ae5,1,317.37,317.37,0,5,239.9,77.47
73da1880b39c71de2b262bc7720c1494,2,444.99,222.5,0,5,398,46.99
902c99f1ac505c0d18778b61bcd636f7,3,205.29,68.43,0,5,123.47,81.82
4b98b0428fc1932cc2514ef9ce2505e6,5,519.53,103.91,0.2,2.6,741.27,90.46
9e94fa26a70ede4d26226e918e8706a2,1,72.74,72.74,0,5,62.8,9.94
2d34636518ba88f5349b732fcf8ba2e4,1,168.63,168.63,0,5,150,18.63
5e106d93b717c2682b9383da480364a1,1,467.61,467.61,0,5,445.9,21.71
e5def42655b7490edac5a56fe8e9e603,1,141.42,141.42,0,5,129.9,11.52
7d7d2b7a51328016102d4528c411d630,7,1384.02,197.72,0.1429,4.14,918.8,180.05
ef9952469137ff190bacafe117f51537,5,1086.6,217.32,0,4.8,1002.66,83.94
ab3e0c171fe84a7ba7de130f19cfb485,7,926.75,132.39,0.2857,4.14,623.45,112.88
c97aa4ee7420f937da13b7f9e2228b99,1,106.78,106.78,0,1,29.9,6.66
570d4583587a5fe2d47c7be89b91ad27,2,148.92,74.46,0,5,125.25,23.67
c0e0b73d039eb9a99b6ce4cb7a429cd3,1,37.56,37.56,0,5,29.88,7.68
a7a9b880c49781da66651ccf4ba9ac38,5,544.03,108.81,0,3.6,382.5,88.57
528bcf6680c36dddf07620bd35b33a6f,2,1013.84,506.92,0.5,4.5,969.98,43.86
f7c31656c19db6275a8acadca289f426,1,77.75,77.75,0,3,61.56,16.19
9535a841eecebed61a9fb1ac1cbb5597,2,818.33,409.17,0,3,784.9,33.43
4e2627090e6e5b9fabba883a37897683,1,90.24,90.24,0,\N,39.9,11.72
96e5dc09087bad639b4ee193104ec2e5,2,154.44,77.22,0,4.5,101.9,52.54
ea4e9ce63a2134743b4a92777437fcdd,4,510.08,127.52,0,4.75,316.6,65.7
1de62b6f2fd96227629786db492433db,2,334.34,167.17,0,5,208.8,28.73
9fe7c6641c79970ab48185498f547c09,1,164.71,164.71,0,5,130,34.71
b05b432bf68945d4d9783f9e3ca29ee8,2,250.89,125.45,0,4.5,224.8,26.09
c1f12f926d0ba950578b4fa41115cbb6,4,1461.12,365.28,0.25,4.5,479.6,76.96
f307937c1bb287c3efc2a514b94b0d1d,1,216.6,216.6,0,5,189.99,26.61
c7c7b2682c648339a0e9846bb1023a39,3,328.22,109.41,0,4.67,168,31.68
457fe919b032a3f7dadba6fb92cf7855,12,1810.53,150.88,0.1667,4.83,1104.89,141.22
c8025364abeecb115431bf95c11a747f,2,971.28,485.64,0.5,4.5,928,43.28
01266d4c46afa519678d16a8b683d325,3,137.48,45.83,0,5,90.25,47.23
e9729944ba65dc3ce425e0c5a22ae7b2,4,1172.17,293.04,0.25,3.75,916.7,61.73
327b89b872c14d1c0be7235ef4871685,3,1258.8,419.6,0.6667,2.33,1177,81.8
1d0646a72178a6fb37ee8082140e06ec,2,97.62,48.81,0,5,61,36.62
ebd1417732defaf66c50b5a800eb293e,1,325.33,325.33,0,5,309,16.33
0a198e95d32b1be2da9424c962a6ebfa,1,86.67,86.67,0,5,69.99,16.68
778323240ce2830d68aab11794e00bfb,3,242.43,80.81,0,4.33,189.98,52.45
693660429f9dc4ff704eb3d88dad54d7,2,148.12,74.06,0,4,124,24.12
9b1f656ca3060f8af17a50d8a024b533,2,256.44,128.22,0.5,5,41,47.68
63704069d9bd3a75c1cf59babe56004a,1,66.69,66.69,1,1,59.3,7.39
10089e9f2fd0c668a8fd4e52e1698888,4,1199.31,299.83,0,4.25,1489.9,79.15
0d4c8269e7f0401201794deef160edd6,4,1343.78,335.95,0,4,792.64,99.39
94165aea8a35c3c21499cbcae239b16c,1,196.11,196.11,0,2,180,16.11
c8cc60ffd415254af5d9b9f34f32c369,9,1023.83,113.76,0,4.67,722.2,194.03
3ef37b7ca6dd2b80bd8af81a62504996,2,740.97,370.49,0,4.5,700,40.97
365e4bce19bda0082c3d15d83fdb8bcd,7,964.4,137.77,0,4.71,796.4,98.62
154bdf805377afea75a3bd158e9eab10,1,109.72,109.72,1,1,89.9,19.82
2a50b7ee5aebecc6fd0ff9784a4747d6,2,528.48,264.24,1,1,199.8,64.44
c0aff2da32c17759d30b22fb0af6649d,5,446.97,89.39,0,3.8,188.8,83.53
918717417d88a9f9ae9735567e6c7682,4,389.22,97.31,0,5,345.7,43.52
731ef20c231d9a7103a425e83fd91271,3,3593.36,1197.79,0,3.67,1692,505.6
d2df77822373f19934e87694d8640767,2,196.4,98.2,0,3,155.9,40.5
8eb88b0acb3f90a717ad659221471fa7,2,160.67,80.34,0,4.5,119.8,40.87
2b3b9ce054da76a7428df143a567b156,6,903.58,150.6,0,3.17,301,62.28
42b6488f5b8246d9141712abd4b1b693,2,289.8,144.9,0,4,247.99,41.81
c611f4ce9ce875bcc063fa97fd4d7d12,1,332.25,332.25,1,4,319,13.25
1d0997ff06b524ce9289ffd75114ecd3,3,3873.57,1291.19,0.3333,3.67,3747,126.57
bcd2d7510d58e293f20fad6438c1b314,1,39.46,39.46,1,\N,23.9,15.56
da20530872245d6cd9d2f5725613c430,6,666.4,111.07,0,4.33,596.96,163.38
69b5eaa096c3f9d1e5c398c597f567d6,2,987.02,493.51,0,5,938,49.02
4450bd8327d471c4a11a83d1445b1b62,1,214.56,214.56,0,5,199,15.56
c004e5ea15737026cecaee0447e00b75,1,2455.12,2455.12,1,1,2350,105.12
37303482a42fb700d8d127e70a9cd6c8,1,67.01,67.01,0,5,58.9,8.11
63191ead8d3b2f937cd1996fdcbbad20,1,420.29,420.29,0,5,367,53.29
3c88ed2e76a2247933a15daa7161eb1c,1,306.2,306.2,0,5,155,151.2
46ef1a25845fc051c2998d878354810c,5,348.45,69.69,0.2,4.4,250.41,98.04
c716e0b86ed568878475b60fbb6323ad,1,50.23,50.23,0,5,35,15.23
13511db12ac61e2f89c53b72a944a60b,6,1063.97,177.33,0.1667,3.5,798,265.97
1c83418358f249c9d6affa52d579db0e,1,39.42,39.42,0,5,24.9,14.52
d7ab82074b5f1dfba46db123df101bff,3,139.95,46.65,0,4.33,38.67,45.3
556a6409838156ea299c9d1f9e2dde43,4,1449.64,362.41,0,3.25,1362.8,86.84
d9cb0052a666de5308b32f32ad5f1b1c,3,463.57,154.52,0,3.67,231.9,38.59
9d69ba0a7a626a64dc5db08e529559cf,1,37.54,37.54,0,5,19.3,18.24
6bb62a4912377c7bfe7cb17b406bc7e6,6,1633.32,272.22,0,4.5,739.52,105.87
553a440137d6e0cf776aee0bb83ac9f5,2,175.14,87.57,0.5,1,144.8,30.34
751e274377499a8503fd6243ad9c56f6,2,471.68,235.84,0,5,218,17.84
c963a25b8671419c6ce9eebe8fd03218,1,68.32,68.32,0,5,49,19.32
6b2612338467c08c9b25f0cc55b1578d,1,113.87,113.87,0,4,92.9,20.97
6a3139c7bf09ece22a4713d956acbe5e,1,76.64,76.64,0,5,61.9,14.74
6235903333ba7de1928c869e268e5964,1,135.48,135.48,0,5,94.06,41.42
513a54369b6a8a6602fcb0e129c6d78d,2,62.66,31.33,0,4.5,47.8,14.86
a56e351445e5863fc8960640ba9190c7,4,1244.4,311.1,0.25,4.25,760.92,65.06
120476eb7a04c149d14772edaf5d9bf2,6,4374.89,729.15,0,3.83,2368.8,150.83
c7bb64409aa480bb7d0335faaaf3d242,4,165.16,41.29,0,2.25,97.6,67.56
918f6fbcf3ab724d805867303e593a1b,3,184.3,61.43,0,4.33,79.7,32.88
a11a0e0ca67423425691db355cff69b0,2,476.98,238.49,0.5,5,448.9,28.08
fb8904a8ea99f8831b64ce27db2c1765,3,302.36,100.79,0.3333,4.33,417,36.54
a4b8d97cd5d3674eeff96abc99d8ed67,1,233.38,233.38,0,1,214.08,19.3
5e9f5bd34e0830569f05c9d4f56e04a8,2,274.86,137.43,0,4.5,239.98,34.88
78ba5933c21686d1c2f64669c8c459e7,9,328.03,36.45,0,4.44,933.1,87.69
b3e2faf2c1004d674f16a3aa3197f0e1,3,95.24,31.75,0,5,61.47,33.77
99cd94252748d2bdde08e17858233602,2,181.32,90.66,0,4.5,159.8,21.52
5a4236931428800e9d9cc04af0987118,3,271.98,90.66,0,5,44.97,45.69
7c9130f5f3729edd32aa059141d92484,4,294.97,73.74,0,3.75,126,67.15
5de1c80811ce7007f62f00d971236c09,2,107.75,53.88,0,5,76.8,30.95
578fa3a9cb6b6dceab39231ad59cdaca,3,187.2,62.4,0.3333,3.67,150,37.2
1e8c6a4c538f286aee9573239740a4b4,5,1682.85,336.57,0,3.8,359.7,87.12
3986c0b54f6b748b75e7bd4e092aa3e5,1,40.27,40.27,0,5,24.99,15.28
4125d9385a25e82d2f72d3a0fd55bc3f,1,61.3,61.3,0,5,42.9,18.4
55c26bcb609f480eb7868594245febb5,6,878.11,146.35,0,4,664.4,161.83
9261d76c62caaf0b24677c2ceb7f8f20,7,1591.4,227.34,0,3.71,968.7,247.54
d263fa444c1504a75cbca5cc465f592a,1,444.07,444.07,0,5,399,45.07
6a53b90c3ad9e0b56d9fe5c69165fff5,4,389.56,97.39,0,3.5,139.78,55
630008e0f062605a415d694489f6f82e,1,50.7,50.7,0,5,35.35,15.35
539ed9e19811677513447759be5eccfc,2,124.69,62.35,0,3,32.83,31.09
48e954b2da4f6a750c844173b347ed40,6,2214.41,369.07,0,4.17,397.8,159.01
bb2afe2061d53c6968aa0cffa233a8ec,6,903.34,150.56,0,4.83,549.4,94.62
3f84fefc07dc159b268d4a77d3e8c425,3,251.92,83.97,0,5,200.6,51.32
7ab0dd5487bab2dc835337b244f689fb,1,23.46,23.46,0,5,12.5,10.96
28c7d8743fbc8679f484868cc0fcaefb,3,270.36,90.12,0,5,201.5,68.86
a9415cf907dfa12f9ed18693244f5329,2,770.84,385.42,0,5,210,175.42
5b92bfa4120daa27c574daa2e386c693,1,24.96,24.96,0,3,14,10.96
8e4f041ff58e7845456d3482524014b3,2,182.39,91.2,0.5,3,133.8,48.59
2cb4700db635baa1c0d4f90ed27b6669,3,228.72,76.24,0,2.33,299.7,43.38
a9b533a26e898b12e8b8d4c07279bf4d,4,191.06,47.77,0,5,119.6,71.46
c7246702dc991a06d788120dc7544391,1,72.52,72.52,0,5,54.86,17.66
933446e9a59dece7ae9175103820ca8f,1,87.37,87.37,0,5,64.99,22.38
c6381b1321d7d97717a5bb4ed5b77882,3,181.73,60.58,0,3.67,66,34.01
8d92f3ea807b89465643c219455e7369,8,989.27,123.66,0.875,1,121.2,131.57
0ade5cc4a305ed7093a23f68ca47519c,2,201.27,100.64,0,5,158.88,42.39
36f98ad67cc981f50ce8aed093d5783c,2,158.62,79.31,0,4,119.4,39.22
5e25c632f9db6cfb8bc100421c2737b6,1,278.91,278.91,0,5,259,19.91
29c322e3f09f886f8bacbe91dfbd979e,2,417.1,208.55,0,5,48.98,56.59
bb3dca718920a4d7ec3cc9ffb025108b,3,317.4,105.8,0,2.33,108,93.7
ec8463980a4e0ea9f8517aea1ed0c419,8,1762.08,220.26,0.75,5,239.2,118.76
204b4e07bddef3c9b317f70189135b22,1,147.71,147.71,0,5,73.4,14.73
747e73c01a4593d4cf60dcf970fd2689,3,2341.76,780.59,0,4.33,2217.99,123.77
e88165a185134e13fdfc85d4fa654db8,2,149.22,74.61,0.5,3,108,41.22
1cbcd2ee0afb3fc09963b87eb65e7e4f,3,391.95,130.65,0,5,90,40.65
9e9b539eb2806acee3f5c28085c1db9f,3,1039.47,346.49,0.3333,3.67,967,72.47
8ccf3cf69651cc1d8a02c8bfaf3b8568,2,288.63,144.32,0.5,3.5,250,38.63
8fe8786ee000001ab51d030dfd4a7bf1,5,2456.44,491.29,0,4.6,2255,201.44
abe021b01ba992245271b9aa422032df,2,6837.24,3418.62,0,3.5,6720,117.24
3a4127e1ba7208ea37044c5092aae170,5,1924.15,384.83,0,4,1842.7,81.45
1acde099eb406aa220b1169b188b42da,10,522.52,52.25,0,4.3,311.1,147.4
e8ff5a6ceb895583033fc2a0f314e3c2,1,158.97,158.97,0,5,139.89,19.08
8ea394aed8138685abe1eb9f25e1021d,2,1417.6,708.8,0,4,1340,77.6
8e29d051f810eb22959ede205b462b9f,2,813.28,406.64,0.5,4,599.8,213.48
52454f90d4c30c016768db02f88c1a74,5,252.17,50.43,0,3.6,80.5,67.17
4e42581f08e8cfc7c090f930bac4552a,2,303.6,151.8,1,1,98,53.8
d93b8458c6fe139d85cfa5eadbf55bd2,1,34,34,0,5,19.9,14.1
be3b4b0f050a6aa1b2d901c4b77e979f,8,2477.62,309.7,0,2.75,578.2,155.52
39a5005f2605cbdb4f9ac14485cabfd1,8,2578.36,322.3,0,5,501.07,232.59
b416191c9813d821a295cfabafff4161,2,150.14,75.07,0,2.5,117.8,32.34
d3891911c2feae53c52fea2bd14054e5,2,166.99,83.5,0,5,141,25.99
9cea4682e16655f7da87f406902e989e,9,836.33,92.93,0,2.33,87.76,131.47
20611af7866c6068fd5ae1f9dbe15c92,2,334.3,167.15,0,4.5,219.8,114.5
cad9969167c09b48ae6f1d123f7fa68d,1,37.51,37.51,0,5,24,13.51
a3082f442524a1be452e3189e003b361,4,656.67,164.17,0,4.25,301.6,97.65
134b867a0f7f8bbe6abf10f91874891e,1,922.84,922.84,0,4,789.89,132.95
c2bda99904207edd1834f03e0022b007,1,47.68,47.68,0,4,39.9,7.78
e0482f2c769468c3bbcd8a01e09d98c5,1,234.4,234.4,0,4,189,45.4
ad75519a07f039025e83795a4418470f,9,1419.76,157.75,0,3.22,302.1,115.82
83353a83fd769dfafa4f21a72b15e3e5,5,674.33,134.87,0.2,3.8,579.5,94.83
1fbe10c70e30765ed1de86d9f7e98409,6,428.91,71.49,0,1.5,98.75,59.36
8c351ed7c326c62123318f4f3246e906,2,150.66,75.33,0,5,114.9,35.76
43b2c864251aa0ce4030c746984e088a,2,129.32,64.66,0,3,94.8,34.52
bb5d956dece964a06c12bceb66b923ae,2,1328.5,664.25,0,5,1278.36,50.14
003554e2dce176b5555353e4f3555ac8,1,139.38,139.38,0,5,120,19.38
186cdd1b2df32caa72cfb410bba768d3,6,1609.73,268.29,0,5,1341.45,268.28
be1e9e378700cecaa4ebf71433d7915c,2,157.51,78.76,1,3,119.89,37.62
7b7ed56ae755e2880f2b69632e839c1e,5,456.6,91.32,0.2,4.2,321.5,135.1
c398bc00a606d33758afd91f4e64fd15,2,165.5,82.75,0,4.5,150,15.5
0015a82c2db000af6aaaf3ae2ecb0532,3,2748.06,916.02,0,3.67,2685,63.06
68ca56ce86830f3d31b1b7ec6a54da3e,5,1054.21,210.84,0,4,599.69,123.34
63272377184e969942f7fff221be858d,2,216.23,108.12,0,5,149.7,66.53
dd39ad39b5d3df33037e141c72497ba6,2,164.85,82.43,0,5,135.8,29.05
8cf21434553b02cbd37c0bbd07e041b0,1,73.21,73.21,0,4,49.99,23.22
ad8b531ae67582f096925cff5630d0d1,2,251.49,125.75,0,4,198.45,53.04
84c945f15571830c1a91a33978e94009,2,78.04,39.02,0,4.5,51.98,26.06
fc4751cfe3b279c419615b9b00c1abb4,1,471.05,471.05,0,5,453.7,17.35
8c3b533c63cca56240f94f1e3a6b18ef,5,5076.98,1015.4,0.8,1.67,1849.5,610.32
